hour,p_import_mw,p_export_mw,p_ely_mw,p_fc_mw,p_dg_mw,p_curt_mw,soc_mwh,objective_eur
141,6.159326187352891,0.0,1.507013483513525e-09,1.5125627534719896e-10,0.0,0.0,1.394317980903309e-09,109308.94350147166
142,7.138926633190426,0.0,2.0368684047006297e-09,6.650855317088119e-11,0.0,0.0,1.6701884882577501e-09,110613.00818490457
143,7.648217774666857,0.0,3.736337872590154e-09,5.528246131653531e-11,0.0,0.0,2.950992905949931e-09,112320.12629592308
144,3.2863503587450773,0.0,9.442636687054828e-10,2.0032993874796868e-10,0.0,0.0,1.0747631627141123e-09,113152.87812172704
145,5.2128436853521,0.0,4.958981237672623e-08,0.0,0.0,0.0,3.5952230179994445e-08,114338.4798969479
146,3.704995535817246,0.0,0.0,2.6652256917112034e-09,0.0,0.0,3.874928729340505e-09,114946.59802280256
147,6.137518964726392,0.0,4.787207982754222e-10,2.785067685504811e-10,0.0,0.0,8.505237173528724e-10,115339.82750299592
148,6.351093636962066,0.0,7.203982510508497e-10,5.531182793290709e-11,0.0,0.0,6.273870651755586e-10,114781.18119959628
149,3.926497293169435,0.0,1.0582681797992638e-09,3.700512072926024e-11,0.0,0.0,8.384881834857318e-10,114456.42115897709
150,6.524220795036308,0.0,2.5270796237398166e-09,4.043973762012643e-11,0.0,0.0,1.915410874318023e-09,116357.60231673885
151,10.52565440157302,0.0,2.5216897483011e-10,1.2794055034131958e-10,0.0,0.0,4.5133391863224695e-10,116995.18416154807
152,6.422730650676728,0.0,4.5031500764910085e-10,1.9640984855828742e-11,0.0,0.0,3.9751207718669423e-10,116122.54466276495
153,13.360305288474152,0.0,1.180369562949001e-09,0.0,1.921707272153247e-11,0.0,9.720488876624171e-10,118030.42048110931
154,8.535759175594508,0.0,3.2374556106659136e-10,6.022931771571276e-11,0.0,0.0,3.735398394921051e-10,118838.99167660158
155,14.274175296564994,0.0,7.977366118221328e-10,0.0,1.4574796166023024e-11,0.0,6.76446548970993e-10,120299.55808359222
156,11.76152396964999,0.0,4.107256529808886e-10,3.4170652497590825e-11,0.0,0.0,4.0284939991839504e-10,118793.94021090186
157,10.227118214310927,0.0,4.137164210031071e-10,1.8065576102094884e-11,0.0,0.0,3.6206902667713094e-10,118606.27350870038
158,11.899160575614241,0.0,3.1010674039189696e-10,1.561331232628948e-11,0.0,0.0,2.8330663670045347e-10,121200.26808455939
159,10.106811733444614,0.0,3.133063522628738e-10,9.83073475781598e-12,0.0,0.0,2.751811888623008e-10,122323.40673120857
160,14.22197514338977,0.0,3.7612038245647747e-10,2.646789647189749e-12,0.0,0.0,3.293793525734201e-10,124096.60353697462
161,13.326290153166864,0.0,1.3319161912299955e-09,0.0,1.971577949193204e-11,0.0,1.0808679498518257e-09,122087.78051793385
162,9.101808488178937,0.0,7.185261436917654e-10,5.5098755019668275e-11,8.90601646566945e-12,0.0,6.873246589120821e-10,123123.23859483987
163,9.881572702389981,0.0,1.5812733520970895e-09,0.0,6.783247786000237e-11,0.0,1.3350141569228003e-09,123992.7903806079
164,11.246481684910242,0.0,1.1649714616328682e-09,3.022048755182738e-11,5.827474607136495e-11,0.0,1.1086268534061043e-09,123292.7200817412
165,7.63939203070359,0.0,8.668358650322973e-10,3.7349637766807294e-11,5.563500349953806e-11,0.0,8.294086185078551e-10,121493.62180046523
166,9.211036211160518,0.0,3.723500104486534e-10,4.393100611676005e-11,2.3723872112189494e-11,0.0,3.9919706549169387e-10,121139.60697436506
167,9.425020343675616,0.0,6.221223327873291e-09,0.0,0.0,0.0,4.5655764033578396e-09,121350.87011430018
168,5.816011906987161,0.0,2.8470524649364433e-09,2.6951771844361733e-10,0.0,0.0,2.7069129194510204e-09,121418.1203719205
169,6.510356166688913,0.0,6.055695636917477e-08,0.0,0.0,0.0,4.4074997389512467e-08,121491.13720488208
170,4.544010348920476,0.0,0.0,3.2661411202309125e-09,0.0,0.0,4.5616425027686595e-09,120019.80213926359
171,4.945562183699865,0.0,2.514954648190854e-09,2.835011005467353e-10,0.0,0.0,2.4489773063035997e-09,118856.55370056278
