hour,p_import_mw,p_export_mw,p_ely_mw,p_fc_mw,p_dg_mw,p_curt_mw,soc_mwh,objective_eur
70,7.3034278322619715,0.0,2.4707199852287615e-09,0.0,4.9495216926193844e-09,0.0,6.748063261584755,98773.6216647909
71,6.17419321377774,0.0,1.908224883622335e-10,1.8742004433908655e-10,8.491915567097015e-11,0.0,6.748063261405307,99588.08902697657
72,6.595173635951248,0.0,4.848529583864669e-09,4.504414007861012e-09,2.421363528775482e-09,0.0,6.748063257213578,101672.35772833964
73,5.188274053240957,0.0,9.171735420547309e-11,1.1778263864121784e-10,4.877562958328226e-11,0.0,6.748063257077244,101373.27527480284
74,4.555940431861954,0.0,2.862174063959041e-10,5.043943427923425e-10,1.4220722096947014e-10,0.0,6.7480632564277325,102555.43383928166
75,3.2646536497127863,0.0,4.3478137450688765e-10,1.1311771590697258e-09,2.443680216200792e-10,0.0,6.748063254825547,102678.00018230094
76,6.238234941752584,0.0,5.878182402931023e-10,1.349085712529679e-09,3.0777590434483935e-10,0.0,6.748063252962033,103101.55666050402
77,6.310409510455963,0.0,6.930632910622724e-10,1.2328165216117049e-09,3.391303727639381e-10,0.0,6.748063251363485,103116.08584333885
78,7.683965513201837,0.0,8.575350169724476e-10,1.5506437752031106e-09,4.4288596794255433e-10,0.0,6.748063249355219,102731.10544995716
79,6.661525300179172,0.0,6.164060545403077e-10,5.002372920555683e-09,1.0269525663576228e-09,0.0,6.7480632413951716,101703.83875078817
80,6.363490984275731,0.0,3.159344022235283e-10,1.1657314366260182e-09,1.0157156736143421e-09,0.0,6.748063239642557,102942.30099986351
81,11.220820066977694,0.0,5.552413891709262e-11,3.264400599428047e-11,1.1551495234499551e-10,0.0,6.748063239627353,101493.64403694619
82,8.033202099494522,0.0,1.3540811914014796e-09,1.563835576583825e-09,1.979692007622006e-09,0.0,6.748063237858504,99246.36619838406
83,11.451678036039295,0.0,2.077493561963627e-09,3.1905475600642407e-09,4.9777110012590695e-09,0.0,6.748063233775292,96928.83108935786
84,11.665027073772187,0.0,4.17142583280185e-11,5.705868958241658e-11,7.675448474650461e-11,0.0,6.748063233704796,92954.99826346512
85,9.700098094111782,0.0,4.465572922989932e-11,7.429379970040142e-11,7.296077923529737e-11,0.0,6.748063233606888,87700.77898693433
86,10.23405182652952,0.0,8.595497745996836e-10,8.319623316677135e-10,1.0984160755669345e-09,0.0,6.748063232821904,83023.72462871292
87,10.97636666458786,0.0,1.1318593237100518e-09,1.2926358705942846e-09,1.438680164708596e-09,0.0,6.748063231453859,78140.32719580636
88,9.107882983674529,0.0,1.2217073880916375e-09,2.2737447370237492e-09,3.989735663702997e-09,0.0,6.748063228387475,74306.43336960905
89,11.15494758776775,0.0,9.82384505690927e-10,7.433731397443373e-10,1.9456571340824204e-09,0.0,6.748063227785033,72730.84303640299
90,8.043036162499375,0.0,1.9741930178010903e-11,8.65415577470574e-12,4.586891699790834e-11,0.0,6.7480632277809285,69281.83855425684
91,8.607745946056212,0.0,2.809533652015037e-11,5.766685943369988e-11,7.019073504903693e-11,0.0,6.748063227699923,67587.24056988893
92,7.96999059639223,0.0,2.4954032872906274e-11,1.858202571812905e-10,5.6232991178937284e-11,0.0,6.74806322740678,63030.50714735234
93,9.412481592750856,0.0,3.2663784646845055e-11,2.0890449137549945e-10,7.035351496256606e-11,0.0,6.7480632270804985,58456.24890917099
94,4.7392728377291435,0.0,9.585567795766627e-11,4.0488379244573505,2.0948532792867124e-10,0.0,1.9713837019903294e-08,53277.77165136215
95,10.621297224246716,0.0,4.853503008849108e-09,1.4916688792847051e-09,3.670781382974587e-10,0.0,5.981964005011618e-09,50757.140903595115
96,5.957035767721648,0.0,6.32207480221686e-09,5.844592279310445e-10,6.151009562539319e-10,0.0,4.988640808527264e-09,45739.02462343105
97,7.710588994767126,0.0,7.222432324770896e-09,4.6544792940178103e-10,6.51263855016402e-10,0.0,5.564373589263961e-09,42827.55495347278
98,4.817454351287652,0.0,2.9766441846985924e-09,4.930420964784509e-10,2.771922978416259e-10,0.0,2.690386898241432e-09,39475.17292759153
99,4.168375761970393,0.0,4.4503601065783085e-09,3.072184692198308e-10,4.0108074010344965e-10,0.0,3.2977475171538616e-09,37403.70299115769
100,6.269235165180916,0.0,5.983563855658796e-09,3.7624458793097847e-10,5.134462630122322e-10,0.0,4.416889974873069e-09,35691.24962690431
101,5.488995342933551,0.0,4.467457149387275e-09,4.2142895230895783e-10,3.664907540379503e-10,0.0,3.568039916700134e-09,33249.3251081312
102,5.492135919643609,0.0,1.505880166755213e-08,4.691885697590172e-10,1.1030078511850589e-09,0.0,1.0732839500022183e-08,31470.707035849973
103,8.919103510521268,0.0,2.312510091735414e-09,8.588989570139064e-10,9.014627969541127e-10,0.0,2.9697374905049416e-09,30518.520299386008
104,3.6443360831174885,0.0,5.364926304729631e-09,4.052291558874485e-10,1.4510389747801311e-09,0.0,3.862989602045913e-09,26697.13986522582
105,7.002639593648192,0.0,0.0,2.975338045454866e-10,1.6705532832919196e-11,0.0,4.499359366744333e-10,27560.27926881958
106,3.6831474553914045,0.0,8.314984818946681e-11,3.876976721850703e-11,2.783520590903442e-11,0.0,1.1015700847837601e-10,25740.443876176923
107,3.9927231122863422,0.0,4.04572154785935e-09,2.0040242142474227e-10,1.177817798778101e-09,0.0,2.5424927867234592e-09,26244.200087267036
108,1.8027639989842852,0.0,4.5279474834313555e-09,4.358670269523333e-10,1.3917628805864053e-09,0.0,3.1154642861587893e-09,26723.84489532059
109,0.9211838356270896,0.0,3.0252753151456653e-09,4.2008717425838845e-10,9.82822949886542e-10,0.0,2.2382911713098845e-09,29371.884590195503
110,1.0678279493760643,0.0,2.134032097400229e-09,3.21082843632005e-10,7.227557024406056e-10,0.0,1.5762917375407046e-09,33334.3708160558
111,3.780079737708162,0.0,4.336296607709243e-09,4.433272085298598e-10,1.5081728350472129e-09,0.0,2.715451562972368e-09,36037.27856123989
112,6.150471895338599,0.0,2.9131115717332385e-09,4.757344265180612e-10,1.1151590876479072e-09,0.0,1.9664060601260626e-09,37609.81681813868
113,4.681104813430902,0.0,4.609465722944754e-09,7.349308266315905e-10,1.9089206415605205e-09,0.0,2.589680952892028e-09,37773.94603626623
114,4.862245591037911,0.0,4.67030240562593e-09,1.0924565656582905e-09,2.2356313897626937e-09,0.0,2.2356728069823904e-09,38383.708433448126
115,0.30133042866913373,0.0,3.0902461936421345e-09,1.6833995177278595e-09,2.5555968510419618e-09,0.0,1.0702894479145789e-10,38761.334778894234
116,0.0,0.8352861442316959,8.301536288188667e-08,5.726190870279531e-10,0.0,0.0,5.721125987863926e-08,40464.96201276408
117,0.0,0.06840880547708594,0.0,4.17345446292745e-09,0.0,0.0,5.847285487408879e-09,42844.14311012626
118,0.1444448356039347,0.0,0.0,4.6492945842997727e-10,4.437371660916378e-11,0.0,6.538586956499327e-10,44938.739204592406
119,2.938975145970851e-11,0.20063333570741404,2.2593712063180437e-07,1.270395201318797e-10,0.0,2.2364032757834038e-11,1.5816583981459896e-07,47321.11073557361
120,0.0,0.5770138538376565,7.003286146242653e-08,4.0277404140901946e-10,0.0,0.0,1.272531315676365e-07,50014.722736566015
121,0.5577725064875589,0.0,0.0,9.51635776289037e-09,0.0,0.0,1.2995997177262135e-08,51165.1387743251
122,0.3976584510538582,0.0,2.5346276980084557e-10,9.097168176059355e-10,8.398346369101756e-10,0.0,2.0111892300632483e-09,52667.04376919877
123,0.5145962783244502,0.0,1.4587294462969097e-09,6.939966425037922e-11,1.2782816228551357e-09,0.0,1.443027084040327e-09,53697.00462300722
124,1.0590181359950421,0.0,6.630999310974506e-10,9.00730918961451e-11,1.6254171739581817e-10,0.0,6.840584992408058e-10,55614.008403897074
125,1.6940433809402338,0.0,4.600979414240214e-10,4.198326440935068e-11,8.922648675606156e-11,0.0,4.2676806229988476e-10,57370.36644121063
126,3.460500850745639,0.0,1.468786893103855e-09,3.0183357441531132e-12,1.8005203685013743e-10,0.0,1.132815492452694e-09,57927.88682058408
127,2.286125622716875,0.0,5.026479060506788e-10,7.532566950306895e-11,8.225839670279887e-11,0.0,5.154655940900463e-10,58649.87700709008
128,5.984244922215183,0.0,2.8676209912430222e-09,6.082994252713346e-11,3.0459323744676196e-10,0.0,2.035291470560036e-09,62097.9049629559
129,4.077176059088031,0.0,1.1289455289804367e-09,1.5314853284380158e-10,1.187207298463297e-10,0.0,1.0548842620895057e-09,61933.08920886059
130,5.261564047537995,0.0,2.8809900190857e-09,7.782670894239261e-11,3.1266394814707774e-10,0.0,2.1558213015269317e-09,65591.50193090145
131,5.562020932153873,0.0,1.7971175665039274e-09,1.6078215550085545e-10,1.865065632386185e-10,0.0,1.5409919566295173e-09,66624.24563406334
132,7.699240952667059,0.0,3.949566755587716e-09,1.008725884697629e-10,4.1587634733885734e-10,0.0,2.9908325733714225e-09,69939.12241084759
133,9.501698667837447,0.0,4.800008440522911e-09,1.5437998003169327e-10,4.959811702911996e-10,0.0,3.872473757664159e-09,71179.61813160083
134,6.980890482615966,0.0,3.4426637935058718e-09,2.8008333162908613e-10,3.493989782110522e-10,0.0,2.9364124369847797e-09,70933.79556309759
135,7.652158289976949,0.0,6.384652426160304e-09,2.1187846378425241e-10,6.852183049821213e-10,0.0,4.872107203775467e-09,72616.7271443322
136,7.34158620022599,0.0,4.366761183835169e-09,3.542477192306512e-10,4.3519222960475535e-10,0.0,3.7185108199579785e-09,73271.2729486735
137,6.62214687381937,0.0,6.5322432635804e-09,2.801248791010611e-10,6.691785059131152e-10,0.0,5.064360185098807e-09,75878.05278392824
138,6.332756486965761,0.0,7.788432674481378e-09,3.66020919235535e-10,8.042319227073261e-10,0.0,6.153118609401392e-09,78454.15646300887
139,3.987648485222648,0.0,4.563602244204609e-09,4.4719051385861e-10,4.351872015265735e-10,0.0,4.031347816961569e-09,79365.38374122551
140,4.645174406985622,0.0,4.40919081254585e-09,3.0171571815740874e-10,4.1614818255930763e-10,0.0,3.617989627935879e-09,81832.2743683315
141,4.437180943063668,0.0,8.632100302243945e-09,2.887790097828598e-10,8.997517259377512e-10,0.0,6.4956510653802914e-09,84587.00991355497
142,5.25222129734428,0.0,5.288829276567285e-09,4.881679338092098e-10,4.902918490998231e-10,0.0,4.558730542386286e-09,85854.67000420838
143,5.6616142091278165,0.0,4.623392912192697e-09,3.3653727087528044e-10,4.1327331650021844e-10,0.0,3.844939798569391e-09,87430.15184117068
144,2.1995602788319832,0.0,4.356940187062708e-09,2.784404057163528e-10,4.627621013931881e-10,0.0,3.5725887219586798e-09,88306.5188007082
145,3.7623149056616554,0.0,4.765226768740756e-09,2.4469523906893867e-10,4.143071445695111e-10,0.0,3.844395419118936e-09,89452.2395156093
146,2.5952364259565797,0.0,3.839852198420155e-09,2.6469139269809993e-10,3.5571600364370005e-10,0.0,3.2314203808511486e-09,90123.76889890635
147,4.604815169013236,0.0,6.346142526813947e-09,2.1006518895921016e-10,5.294395024196631e-10,0.0,4.9227880633218926e-09,90594.12298711367
148,4.806474907298098,0.0,6.7269713442660795e-09,3.3397195156581396e-10,5.286736540156305e-10,0.0,5.42129627846845e-09,90271.08744271433
149,2.8835978301322047,0.0,3.945495424407607e-09,3.8735867999529976e-10,2.8664775460770506e-10,0.0,3.5060519801477883e-09,90131.22399540445
150,5.0009766322827005,0.0,4.433485416659807e-09,2.5353796877640635e-10,2.684370568113328e-10,0.0,3.580561690688549e-09,91772.4415936266
151,8.238523656336346,0.0,2.2014653258159697e-10,2.5760395247484445e-10,1.5978600919741603e-10,0.0,6.422925618713752e-10,92384.86678148186
152,4.955102034212323,0.0,3.0759802328950164e-10,4.391845381491493e-11,1.1517638289169623e-10,0.0,3.061410307545363e-10,91786.59666959287
153,10.45368194611395,0.0,1.0967452217300947e-09,0.0,3.3955410476749185e-10,0.0,8.780067906806525e-10,93402.30583101232
154,6.567185118288264,0.0,2.02361841566121e-09,3.792149062207758e-11,5.514689703956366e-10,0.0,1.5784085548778178e-09,94138.20158529637
155,11.11510763444783,0.0,1.5518607356700408e-09,5.541231456384472e-11,4.749396533003523e-10,0.0,1.3993343107595798e-09,95378.20874787007
156,9.101614179760286,0.0,1.5503724120724877e-09,6.553827100980663e-11,4.551478889678889e-10,0.0,1.3349252043591732e-09,94217.89705570917
157,7.897427666573877,0.0,1.444910470446355e-09,7.799294499808203e-11,4.060001884857615e-10,0.0,1.2235250658690207e-09,94087.72729092621
158,9.300126373709189,0.0,2.9192624838336326e-09,2.5840911328306328e-11,8.241785533326108e-10,0.0,2.3154428439557277e-09,96205.70092909293
159,7.960356173661354,0.0,2.538250803588285e-09,1.2972103327858242e-10,7.221409991509114e-10,0.0,2.15617856961414e-09,97139.00592329218
160,11.351517476372067,0.0,4.222753294504954e-09,2.3809751051748307e-11,1.1606171114713705e-09,0.0,3.4753139787777753e-09,98584.54363315148
161,10.66103212236823,0.0,1.999023499157226e-09,1.7246537276327798e-10,6.078027908914495e-10,0.0,2.005373315920537e-09,96981.91335958167
162,7.281446791819915,0.0,3.348482737302998e-09,1.039778136465006e-10,9.265621454318686e-10,0.0,2.6881355695077714e-09,97810.2798254324
163,7.903718174958518,0.0,7.400332477497839e-10,1.8822272367339709e-10,3.422251931729138e-10,0.0,8.93718176904889e-10,98503.54041125224
164,8.990185347398846,0.0,8.279993673912073e-10,4.253605006848924e-11,3.8144746563108027e-10,0.0,7.384384167428013e-10,97892.48816835397
165,6.101713624243807,0.0,1.2217100525898195e-09,3.718521695362362e-11,5.743354011941384e-10,0.0,9.837117527119148e-10,96331.86372246398
166,7.35916896870265,0.0,1.3985216376510938e-09,7.266089619256903e-11,7.324983422999232e-10,0.0,1.1104735085931146e-09,95904.26560287163
167,7.531476286900906,0.0,3.2814463878255423e-09,7.34027932604389e-11,2.8503995191345256e-10,0.0,2.457277278501789e-09,95934.95714885546
168,4.644129525910688,0.0,3.0548029742645954e-09,1.6622503669478245e-10,2.551405176238751e-10,0.0,2.4886512002723646e-09,95885.15094624009
169,5.195124892907585,0.0,5.7538815661226626e-09,1.436479427236872e-10,4.851132028970904e-10,0.0,4.426075705359407e-09,95843.30438753942
170,3.598808345960037,0.0,9.352137432308734e-09,2.988316460015143e-10,7.99760567676963e-10,0.0,7.196300267519906e-09,94540.5176279373
171,3.915569749618831,0.0,7.374924587541601e-09,4.947691540543342e-10,6.035997846934803e-10,0.0,6.197243565662846e-09,93417.40382799959
172,4.5080550032265485,0.0,1.649105664199013e-08,3.547176203211607e-10,1.5230232866287923e-09,0.0,1.2595256933005016e-08,92653.14093357822
173,6.385384980753276,0.0,1.657285977929423e-08,8.298183462549141e-10,1.2831820333532093e-09,0.0,1.3591074230654284e-08,91439.17027329105
174,6.30767886074505,0.0,3.060608361402327e-08,5.449030333309096e-10,2.513084771896241e-09,0.0,2.4407915176487572e-08,89676.05095571016
175,7.147944131739109,0.0,1.3778853599263746e-09,1.797771473009184e-09,8.573175239070685e-10,0.0,4.258674752676425e-09,87557.86091381761
176,7.757463487779202,0.0,3.4947072775428986e-09,2.492230975193458e-10,1.3771000272800218e-09,0.0,3.1332474424385825e-09,85312.74179337411
177,11.493673386076262,0.0,1.8804196981221465e-09,1.3034085843209718e-10,8.072873560829585e-10,0.0,1.907790273329623e-09,83141.39582540146
178,8.638194443284112,0.0,1.0453036328428747e-09,1.3144615973443964e-10,3.286600182586157e-10,0.0,1.0031046850019905e-09,80242.72443013862
179,8.679450674620345,0.0,3.5550618792826405e-09,2.8271507578863597e-11,1.29463333691035e-09,0.0,2.7019676192451614e-09,76738.71500074356
180,8.601856074412831,0.0,9.458750556212174e-10,1.90996309061858e-10,3.2789836186780366e-10,0.0,1.0389329645752942e-09,75950.56165304019
181,11.530510042462993,0.0,9.227865870661253e-10,3.95659595509415e-11,3.649897364390284e-10,0.0,8.480353096745279e-10,74727.06023771397
182,10.733239129636026,0.0,1.5538154471012604e-09,0.0,6.688557529491243e-10,0.0,1.3098016584896177e-09,70660.5429802337
183,10.36584830670393,0.0,1.3450770118591484e-09,3.343183018305817e-11,5.903825102074245e-10,0.0,1.2247481317708869e-09,67134.21253919421
184,8.10274559611982,0.0,5.344852608061511e-10,7.61665911435962e-11,2.2917304858688958e-10,0.0,5.626296639541332e-10,65105.502204275785
185,11.863607741841559,0.0,1.705689251345358e-09,0.0,7.046060636939264e-10,0.0,1.4746780879166028e-09,62880.82682190153
186,8.335200304130458,0.0,1.067160359450885e-09,6.440017247696167e-11,4.6561139248007876e-10,0.0,1.0209886019136937e-09,59040.916603937745
187,6.789838259420298,0.0,1.04636439338956e-09,7.224935746716575e-11,4.3372138438009466e-10,0.0,8.766342591878788e-10,55326.268685022296
188,6.145341483402542,0.0,2.677166816881689e-09,8.866914540337369e-11,1.1905266993904231e-09,0.0,1.955135263146944e-09,51956.84755746241
189,5.322250062621612,0.0,8.306994738848002e-10,1.5247033855777734e-10,4.794321181702459e-10,0.0,8.328500727758863e-10,49157.123779386675
190,7.415116226288476,0.0,1.4338466500837571e-09,7.239733407482423e-11,8.038982663697617e-10,0.0,1.1002804927153725e-09,47103.84254876788
191,7.425207186225365,0.0,1.5022791925332766e-09,4.4180514334749475e-11,1.678722960247227e-10,0.0,1.26066296079546e-09,43692.88428371715
192,4.554843527992421,0.0,2.8541037392239644e-09,3.410987171458771e-11,3.6055859242262245e-10,0.0,2.2663960248866902e-09,41885.369021308536
193,2.4154313675007257,0.0,8.017332214001483e-09,1.531699083639789e-10,9.147768228794564e-10,0.0,5.950943667838191e-09,39708.15873719147
194,1.2024743885784617,0.0,6.500958738688032e-10,4.376458777628816e-10,1.0408031571211534e-10,0.0,1.2493450666989554e-09,38861.17868691251
195,2.2848986997348137,0.0,1.4471021489382344e-09,8.123104466637106e-11,1.8758913879719193e-10,0.0,1.1980302662900619e-09,38505.03718183587
196,1.91786413522394,0.0,8.874039525979521e-09,2.347542307010067e-10,9.085375054585791e-10,0.0,6.1321886353326514e-09,38828.06886604891
